score,text
6,"The KNBS Strategic Plan 2023-2027 seeks to align with the various national, regional and international development frameworks. These include the Kenya Vision 2030, the Bottom-up Economic Transformation Agenda, the Fourth Medium Term Plan, the Africa Agenda 2063, the EAC Vision 2050 and the Sustainable Development Goals.

The development of the Strategic Plan was consultative and participatory and involved various internal and external stakeholders. Key among the activities undertaken included a review of the achievements in the 2018-2022 Strategic Plan where successes, challenges and lessons learnt were identified."
6,Methodology
6,2023
6,2022
6,2021
6,2020
6,2019
6,2018
6,2017
6,2016
6,Why can’t I buy the seeds anywhere else?
6,"An interesting observation from the fields is that most of our varieties do not flower in Kenya. Is that a problem? No. Although flowering can help to identify different potato varieties and usually happens at tuber formation stage, no flowers does not mean no tubers. If you have doubts, try and carefully dig up one of your potatoes at the time when they are supposed to flower, and observe tuber formation taking place."
6,Agrico PSA does not offer soil testing services; this is being offered by some of our partners in the value chain and we can recommend you get in touch with them:
6,Other questions? Feel free to contact us!
6,Explore current information on system integration and specialised eTIMS use cases.
6,Investment Certificate
6,"Taxes investors are obligated to pay include:

Address"
6,An investor who incurs capital expenditure on the purchase of the right to use a computer software used by him in business is entitled to a straight line deduction at the rate of 20% of such cost.
6,"For newly listed companies, there are preferential corporate tax rates dependent on the percentage of listed shares as follows-"
6,Taxes investors are obligated to pay include:
6,Governor Sakaja announces landmark appointment of six (6) Borough Managers; Reorganises Sub County and Ward Administrators
6,Governor Sakaja Implements Strategic Changes in County Executive Office
6,Re-Organization Of Nairobi City County Executive Units Posting Order
6,Construction of Jevanjee housing units to begin
6,Mwariro Market ready for occupation
6,Sonko roots for fair allocation as new markets open
6,Launch of an Online QR Code System for Development Plans
6,INVITATION FOR BIDS NATIONAL COMPETITIVE BIDDING ADDENDUM
6,"City Hall will only pay genuine pending bills, Sonko says"
6,"NAIROBI COUNTY HOLDS CONSULTATIVE MEETING WITH JEEVANJEE/BACHELOR QUARTERS ESTATE TENANTS

Nairobi 26th November 2019"
6,"…

General Inquiries"
6,"Nairobi Forward Ever “Environment Documentary”

General Inquiries"
6,"Nairobi 27th August 2019.

H.E the Governor held a meeting with County casual workers at City Stadium to address issues aimed at improving service delivery to Nairobi residents."
6,"Save the Date: 12th to 17th December

Venue: Uhuru Park"
6,"Your Excellency President Uhuru Kenyatta, President and Commander in Chief of the Kenya Defense Forces of this great Republic,

Your Excellency the Deputy president, William Samoei Rutto"
6,Nairobi City County Policies
6,Governor Sakaja Johnson issues 100 % 1 month Waiver on Land rates Penalties And Interests
6,The Nairobi Festival Cyclist’s Day
6,The Nairobi Festival. Vibe Of The City
6,Nairobi City County Governor Sakaja Unveils State-of-the-Art Customer Service Center with Technological Upgrades and Inclusive Amenities
6,"November 14th, 2023

Nairobi City County Governor H.E. Johnson A. Sakaja officially launches the revamped Nairobi City County Customer Service Center."
6,Call for Auditions for All between Ages 18 to 80 Years
6,The Nairobi Festival Final Day’s Programme
6,Nairobi Governor Flags Off 10 New Skip Loaders and Skips To Scale Up Garbage Collection
6,"Nairobi, Monday, 11.12 2023

H.E Governor Sakaja A. Johnson on Monday morning flagged off 10 new skip loaders and Skips at City hall to boost garbage collection in the County."
6,"Sakaja Johnson Leads Tour of Development Projects in Kamukunji Constituency, Emphasizes Road Network Improvements"
6,Sub County And Ward Office Location
6,"Construction of Selected Roads in Utawala Ward here

General Inquiries"
6,"NAIROBI, February 7, 2018, GPS

All 81 residents of Jevanjee Bachelor’s The construction 1,800 Estate in Ngara have now been relocated paving way for the construction of 1,800 new affordable units."
6,"NAIROBI: 14th March 2024.

Governor Sakaja Johnson yesterday toured several development projects in Kamukunji Constituency and interacted with residents."
6,Why are We Still Rationing Water While Our Dams are Full and Overflowing?
6,Deputy Governor H.E Njoroge Muchiri Spearheads Crucial Resource Mobilization Talks at Council of Governors Meeting in Nairobi
6,"Nairobi:29th November 2023,

Deputy Governor H.E Njoroge Muchiri attended the Council of Governor’s Resource Mobilization Committee Consultative Meeting at Safari Park Hotel, Nairobi."
6,THEME: Advancing Universal HealthCare Coverage (UHC) Towards Attainment of Sustainable Development Goals 2030 For Nairobi
6,"Date: 5th to 7th November 2025 Venue: Argyle Grand Hotel Nairobi

This conference is organized by the Nairobi County Health Sector in collaboration with local and international academic partners."
6,HIGHLIGHTS OF THE 1ST HEALTH SCIENTIFIC CONFERENCE 2024
6,Day 1 Photo Dump
6,FAQs FOR THE 2ND HEALTH SCIENTIFIC CONFERENCE 2025
6,Nairobi City County’s Social Services Sub-Sector Partners with HelpAge International to Forge a Brighter Future: Successful Conclusion of 3-Day Workshop on Comprehensive Older Persons Policy
6,Mathare River Regeneration Launch
6,"Nairobi, 12th February, 2025

Nairobi County Chief Officers, Jane Wangui (Trade) and Geoffrey Mosiria (Environment) joined forces to conduct a cleaning exercise in Muthurwa Market."
6,Nairobi City County – Sub County And Ward Office Location
6,"Nairobi:6th March,2024

Massive opportunities exist between Nairobi-Kenya and Belarus."
6,Vacancy- County Secretary Post
6,"NAIROBI, 30th October 2023

Nairobi City County Governor Sakaja Johnson, today formally unveiled the 2nd Edition of The Nairobi Festival."
6,Launch of free Wifi hotspot at Kenyatta Market
6,"You can also book and pay for your ticket via this link

General Inquiries"
6,"Kindly click on this link to view related video

General Inquiries"
6,"Nairobi County Chief Officer for Digital Economy and Startups, Victor Otieno, Champions Sustainable Collaboration at EMERGING Valley 2023 in Marseille, France"
6,"France, 4th December, 2023

Nairobi County Chief Officer for Digital Economy and Startups, Victor Otieno attended the EMERGING Valley 2023 in Marseille, France."
6,Digital Empowerment Milestone: Nairobi County Chief Officer Victor Otieno Commends Power Learn Project (PLP) 2023 Graduates on Coding Dreams for African Realities
6,"Nairobi, 4th December 2023

Nairobi County Chief Officer for Digital Economy and Startups Victor Otieno attended the Power Learn Project (PLP) 2023 Graduation Ceremony."
6,"NAIROBI, 9th December, 2022

Nairobi City County Governor Sakaja Johnson, today formally unveiled the Nairobi Festival at the Uhuru Park."
6,"Victor Agolla, Nairobi’s Digital Economy Chief Officer, Honored as one of the Top 25 Men in Digital for 2023"
6,"Friday,15th December 2023

Nairobi City County Chief officer for Digital economy and startups Victor Agolla has been named among the 2023 Top 25 Men in Digital."
6,COUNTY ANNUAL DEVELOPMENT PLAN (CADP) 2019/2020
6,NAIROBI CITY COUNTY SUPPLEMENTARY APPROPRIATIONS-NO 2-ACT-2019
6,Upcoming Cases
6,Cities Forum For Cooperation And Development
6,"Nairobi, 26th June 2025

Nairobi City County through its Air Quality Action plan has prioritized air quality as a cross cutting issue in its commitment to clean air."
6,"The Kenya National Bureau of Statistics (KNBS) has assured Kenyans that preparations for 2019 Population and Housing Census slated for the night of August 24th2019 are proceeding as scheduled.

The Director General, Mr. Zachary Mwangi says for the first time Kenya will leverage newer technology to ensure the census exercise is conducted as per expected global standards."
6,Nairobi County set to construct a Miraa Market at Ziwani
6,"Nairobi,28th February 2025

Miraa traders in Nairobi have welcomed a move by the Nairobi City County to construct a Miraa Market in Ziwani, Starehe Sub county."
6,"This is Kenya’s third Voluntary National Review (VNR), following the first two in 2017 and 2020. Over the past ten years, since the adoption of the 2030 Agenda for Sustainable Development, significant progress has been made in its implementation and many accomplishments have been realized. The Kenya National Bureau of Statistics (KNBS) plays a crucial role in this implementation by identifying indicators and providing data to track the achievement of the Sustainable Development Goals (SDGs)."
6,2024 National SDG Indicator Framework (NIF)
6,"Kenya National Bureau of Statistics hereby releases Consumer Price Indices (CPI) and rates of inflation for December 2013. These numbers have been generated using data collected during the second and third weeks of the month under review. The prices were obtained from selected retail outlets in 25 data collection zones located in 13 urban centers.

The CPI increased by 0.50 per cent from 143.14 in November 2013 to 143.85 in December 2013. The overall inflation rate stood at 7.15 per cent in December 2013. During the month of December 2013, Food and Non Alcoholic drinks’ Index increased by 0.55 per cent. This was observed as a net effect of increase in prices of some food items outweighing notable falls in others."
6,Complaint Received By Relevant Office
6,Step 3
6,"Relavant office acknowledges receipt within three (3) working days and records case in the KNBS-R-20-13 register.

RESOLVED: Root cause of the complaint is established and corrective action is taken; Case is closed."
6,Step 4
6,"BOROUGHS ADMINISTRATION AND COORDINATION (BA&C) DRAFT POLICY, 2026

General Inquiries"
6,County Sectors
6,"This sector deals with Regularization of property, Approval of buildings, Urban renewal and regeneration of old housing."
6,This sector is in-charge of ICT in the county and e- services.
6,"Physical Location: City Hall, 4th Floor, City Hall Annex Mezzanine FloorTelephone: +254 20 – 217 7265"
6,"Green Nairobi(Environment, Water, Food and Agriculture)"
6,"Physical Location: City Hall, 2nd FloorTelephone:Email address:

Physical Location: City Hall, 2nd FloorTelephone: Chief Officer Environment-020-2226372Director Environment – 020-2073846"
6,Governor’s Office
6,# 2 Shamba preparation
6,# 1 Shamba management
6,"Weed killing, ploughing & harrowing - In this video you will learn more about how to prepare your land prior to planting of your potatoes, that includes an explanation on how and why to undertake weed killing (manual & chemical) and then proceed to ploughing, harrowing and levelling of the fields.

Duration: 7.04 minutes"
6,Explore Nairobi
6,"Nairobi, 21st March 2025

Nairobi County is gearing up for the third edition of Innovate Nairobi Tech Week, set to take place from August 20th to 22nd, 2025."
6,Pumwani Maternity College of Nursing and Midwifery holds its 68th Graduation Ceremony
6,"Nairobi,20th November 2023

Nairobi County Deputy Governor, James Muchiri officiated the 68th Graduation Ceremony for Pumwani Maternity College of Nursing and Midwifery at Pumwani."
