score,text
22,"The Kenya Revenue Authority (KRA) has convened the second API masterclass edition underscoring its commitment to partnerships with the tech developer community for co-creation of simplified service solutions, as part of its larger digital transformation agenda. KRA is the first public sector institution that has built a platform that enables businesses and other private sector players to seamlessly integrate with its ecosystem. The GavaConnect Enterprise API platform has exposed 16 APIs and registered over 1000 developers, reflecting a strong industry interest in tax-tech innovation.

Speaking at the masterclass, KRA’s Deputy Commissioner for Program Delivery & Client Engagement Ms. Annastacia Githuba said that GavaConnect is a major milestone in the public sector, marking a decisive leap forward in Kenya’ tax digitization agenda – one that places developers, innovators and private sector partners at the heart of building solutions that make tax compliance simpler, faster and more accessible for all."
22,KRA Marine Unit Boosts Border Security and Revenue Collection on Lake Victoria.
22,"Kenya Revenue Authority’s (KRA) Marine Unit has enhanced border security and sealed key revenue loopholes along Lake Victoria, demonstrating significant progress in combating illicit trade and boosting tax collection in the region.

In the Financial Year 2023/2024, the Marine Unit intercepted illicit and uncustomised goods valued at Ksh 3.19 million, recovering Ksh 1.6 million in revenue from the operations. The intercepted items were largely linked to small-scale traders attempting to smuggle goods through unauthorised lake routes."
22,Appointment of Kenya Revenue Authority as the Principal Revenue Collector for Nairobi City County
22,"PUBLIC NOTICES 17/03/2020

Address"
22,Excisable Goods Business
22,"The Excise Duty Act 2015 prescribes in Section 16(2) payment of a fee upon application of license or registration to manufacture or import excisable goods.

Regulation 3(2) of Excise Duty Regulations 2020 (Legal Notice No.113 of 2020) provides that Kshs. 50,000 excise license fee be paid during the business registration. Further, Section 37 of the Excise Duty Act 2015 provides for requirement of a security bond for licenced manufacturers, and Regulation 19(8) of Legal Notice No. 113 of 2020 provides the Commissioner with mandate to determine the bond amount required under the ACT, using the risk profile of the industry to which the licensee belongs."
22,Applicable Capital Deduction Rates on Written Down Values/Residues of Capital Expenditure
22,"Kenya Revenue Authority (KRA) informs the public that following the repeal of the old Second Schedule of the Income Tax Act (ITA), Cap 470 and introduction of a new Second Schedule through the Tax Laws (Amendment) Act, 2020, the rate of Capital Deductions on written down values/residues for companies whose accounting period ends after 31st March 2020 shall be based on the current rates of Capital Deductions as provided under the new Second Schedule of the ITA.

For other general inquiries and support please call our Contact Centre on Tel: (0) 20 4 999 999, 0711 099 999 or Email: callcentre@kra.go.ke"
22,Migrated Legacy System Taxpayer Ledger Balances
22,"The Kenya Revenue Authority (KRA) is pleased to inform taxpayers of the migration of VAT and Income Tax Ledger balances from the Legacy System to the iTax System. The migrated balances have been communicated to the respective taxpayers through their iTax registered email addresses.

The migrated balances can be accessed in the taxpayer’s iTax profile in the General Ledger under the ‘Account Type – Taxpayer Legacy Account’ Menu. Detailed statements of the migrated balances are now available for download from iTax under the ‘Debt & Enforcement’ Menu."
22,Flushing in Maryland reminds residents of the taxman
22,"In other parts of the world, a single flush at a room of convenience elicits a sigh of relief to the user of the facility. However, to a resident of Maryland State in the US, whenever he or she lays their hand on the flush handle, pulls or presses the handle, the taxman comes to the picture. Since 2004, a normal toilet flush has never been the same for residents of Maryland State. It is the year the Maryland General Assembly endorsed introduction of a new tax which qualifies to be highlighted in this forum, the “flush tax”.

While there are stakeholders who will object whenever there are proposals for new taxes on commodities and services they actually consume, stakeholders in Maryland State had to contend with imposition of this tax on “products they no longer needed”. At the initial implementation stages of the flush tax, the concept was quiet a jigsaw to many residents for they did not understand why they were required to pay for something they no longer needed. To drive the point home, an apparently fed up official is reported to have summarized flush tax to some residents using what he called the principle of three Ps. For adherence to editorial standards observed in this publication, allow me to skip the first two ‘Ps’, which by the way are doing words, and jump over to the third ‘P’ which stands for ‘pay’. So the rude officer was reportedly quoted having summed up flush tax as, “You… (1st P), you… (2nd P), you pay!”"
22,By David Gatiba
22,Have you tried out the new KRA M-Service platform?
22,"Kenya Revenue Authority (KRA) has over the year’s transformed its processes by adopting technology to improve taxpayers’ experience. Through its transformation programme, KRA has integrated processes and facilitated taxpayers through systems such as iTax, iCMS, Soma Label amongst others.

Recently, the tax collector added to its menu a Mobile application (App) called M-Service. M-Service is an App created to provide ease of payment and conveniently facilitate tax compliance. The App also comes in handy for verification processes such as authenticating a PIN and a Tax Compliance Certificate (TCC). The application is available on Google Play Store for android phones and USSD service. Services available on the application include; PIN application, registration for, and payment for Monthly Rental Income (MRI) and Turn over Tax (TOT)."
